"logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
1.48974654358832,8.57286335186685,30.1258344575985,3.54275147259552e-06,9.38289301543453e-05,4.99803097483471,"CEBPB"
2.15834635578603,3.02447210677094,30.1256539674148,3.54284258553879e-06,9.38289301543453e-05,4.99800002676519,"TRPC1"
2.4902777231533,2.82160065961745,30.118509836107,3.54645132040277e-06,9.38565905842817e-05,4.99677489140472,"ZFP28"
1.80068332267994,5.22304330121629,30.1030107497488,3.55429598815099e-06,9.39962337155452e-05,4.99411594374234,"PARP6"
1.43514701247023,5.09916207468562,30.0820989916721,3.56491409727539e-06,9.4208968140344e-05,4.99052617741578,"CYRIB"
2.37591065751224,1.40436922392465,30.0541189419,3.57918234068109e-06,9.45177870499774e-05,4.98571900708058,"ATP6V0E2-AS1"
1.76767661202547,6.18425652223987,30.0282470324345,3.59243815939453e-06,9.47994441759187e-05,4.98126990608108,"DLGAP4"
1.63376686325158,6.75418209062869,30.0116219150431,3.60098816501638e-06,9.49181801252572e-05,4.97840884881638,"HCCS"
5.35120449396614,5.75247240274797,30.0094163710329,3.60212431884326e-06,9.49181801252572e-05,4.97802916809375,"ENSG00000272734"
1.33134445532287,4.88990778689042,29.9667025523225,3.62421500581896e-06,9.53887923450942e-05,4.97067035452928,"UBA6"
2.52658652264144,1.26329326132072,29.964812574236,3.62519631026546e-06,9.53887923450942e-05,4.97034449497189,"ENSG00000267504"
1.7621960441178,8.59000005563608,29.9523978444842,3.63165035848834e-06,9.54384695486791e-05,4.96820348716072,"SRSF5"
0.808502893220488,5.27449602568707,29.9472192276539,3.6343467477657e-06,9.54384695486791e-05,4.96731012669129,"MARK4"
